t,open,high,low,close,volume
1743615600000,86543.7,86583.1,86426.2,86580,2090229.463524865
1743615300000,86621.7,86641.9,86466.3,86543.2,1703657.932402693
1743615000000,86751.5,86837.8,86565.3,86621.7,3573425.208975303
1743614700000,86982.2,86989.9,86729.5,86755.9,2624668.958526823
1743614400000,87167.8,87167.8,86913.9,86982.3,2213765.131428817
1743614100000,87218.2,87242.3,87083.4,87160,1654350.142546852
1743613800000,87076.6,87328.5,87066.6,87217.5,4083963.424461648
1743613500000,87099.8,87213,86954.4,87076.6,4882873.142844147
1743613200000,87057.9,87120,86950.9,87093.1,1697594.835421951
1743612900000,87139.9,87139.9,86952.2,87050,1412184.253194644
1743612600000,87067.6,87210,87000,87139.7,5104762.12994126
1743612300000,87023.6,87100.1,86907.2,87066.6,1557388.798497895
1743612000000,86972.1,87023.7,86883.7,87023.7,1121368.927764154
1743611700000,87039.8,87039.8,86796,86971.6,1122738.459202584
1743611400000,87011,87113.5,86983.6,87039.9,2193086.451446022
1743611100000,86940.5,87014,86777.9,87011,1334844.93617686
1743610800000,87010,87014.3,86853.5,86940.6,3420342.72493097
1743610500000,86893.8,87019.8,86893.8,87013,2599073.841935416
1743610200000,86667.2,86948.1,86654,86893.9,2940549.522814989
1743609900000,86660.8,86807.9,86584.3,86667.2,2306180.07427904
1743609600000,86755,86860.1,86645.6,86675.1,5383117.077325675
1743609300000,86720.3,86927.6,86675.1,86752.4,10326850.671269041
1743609000000,86922.1,87115.9,86670.7,86720.2,18851847.43741162
1743608700000,87178.9,87293.9,86850.1,86920.2,16247033.289878663
1743608400000,87172,87344,87099.9,87178.9,12522169.169854086
1743608100000,86983.4,87189.7,86860.2,87172,13823229.206892435
1743607800000,86546,87156.1,86535.1,86987,19826821.372770798
1743607500000,86436,86620,86436,86546.1,8591335.431157438
1743607200000,86351.3,86600,86350.1,86436,6769388.432506217
1743606900000,86185.7,86465.9,86173.6,86353.9,12272571.748758434
1743606600000,86408.6,86458.2,86181.4,86187.9,4854844.963751117
1743606300000,86021.9,86474,86000.6,86408.6,16422149.988671161
1743606000000,85873.9,86044,85803.1,86022,6901969.260432352
1743605700000,85687.8,85966.6,85684.7,85870,6830655.049471278
1743605400000,85662,85761,85621.5,85687.9,4027034.75468423
1743605100000,85577.9,85707.5,85524.1,85661.9,3631248.962484581
1743604800000,85620,85841.9,85502.1,85577.8,2525863.91787034
1743604500000,85630,85667.7,85441.1,85620.7,2047189.755736568
1743604200000,85737.9,85891.8,85600.1,85629.9,3626858.478065711
1743603900000,85695.8,85748.6,85550.1,85738,2299174.690212949
1743603600000,85633.9,85766.5,85511.4,85690.1,2160628.783007993
1743603300000,85436,85689.7,85328.1,85633.9,2484710.756908124
1743603000000,85460.1,85632,85264.3,85439.4,4272108.472719694
1743602700000,85758.1,85800,85416.7,85460.1,3293632.736387662
1743602400000,85230,85800,85169.3,85760,7605818.508786547
1743602100000,85722,85799,85230.1,85230.1,8474220.038778178
1743601800000,86101.6,86105.9,85666.1,85724.9,23801582.878297722
1743601500000,85468.2,86140.7,85395,86101.7,33226969.583808303
1743601200000,85303.9,85469.3,85134.4,85468.2,17061014.924563846
1743600900000,85121.7,85520,85062.1,85303.9,11214463.526771153
1743600600000,84628.3,85121.4,84476,85121.4,7324154.65594872
1743600300000,84750,84750,84607.5,84630,1996556.487799056
1743600000000,84844,84882,84733.4,84754.6,1080580.825235795
1743599700000,84860.2,84860.2,84734.9,84844,1490442.635320871
1743599400000,84903.2,84923.2,84845,84860.2,804463.071532707
1743599100000,84930.3,84979.7,84844,84903.3,1065622.431230209
1743598800000,85057.3,85059.9,84933.3,84933.3,3671198.532614916
1743598500000,85043.3,85063.7,84945.1,85057.2,1471212.489471934
1743598200000,84825.3,85065.1,84803.7,85043.3,1499282.208796859
1743597900000,84970,84970,84817.3,84825.3,1241959.231513841
1743597600000,84791.7,84999.8,84791.7,84973,4085498.818763493
1743597300000,84664.6,84791.8,84646.2,84791.7,626405.523957976
1743597000000,84572,84698,84570,84664.7,611683.308998532
1743596700000,84708.3,84753.6,84568.7,84571.9,1065584.63106643
1743596400000,84752.7,84785.6,84642.3,84708.4,1205659.028349626
1743596100000,84755.2,84799.9,84655,84750,1750017.275056305
1743595800000,84580.5,84782.5,84504.5,84755.2,2198307.042396561
1743595500000,84648.1,84649.3,84466.6,84580.5,1456525.536526744
1743595200000,84569.9,84698.4,84546.7,84648.1,1779355.534358495
1743594900000,84623,84633.3,84546.6,84569.8,1302394.86044912
1743594600000,84649.8,84672.9,84597.5,84623,578545.262850332
1743594300000,84726,84760,84615.3,84649.8,1614876.38551118
1743594000000,84717.4,84730,84634.6,84725.9,854867.384255617
1743593700000,84776.7,84832.6,84690.9,84717.4,1033546.562286726
1743593400000,84813.3,84881.2,84752.4,84776.7,478965.991271793
1743593100000,84904.1,84916.6,84813.2,84813.2,283947.090593046
1743592800000,84953.5,84976.1,84900.1,84904.1,446255.091291802
1743592500000,84877.9,84966,84864.8,84953.6,334863.320047694
1743592200000,84965,84966.1,84855.2,84878,306936.297313442
1743591900000,84902,84965,84866.6,84964.9,630671.820379128
1743591600000,84865.9,84902,84748.1,84902,1511255.069911108
1743591300000,84859.2,84907.7,84821.7,84865.9,1318193.953615161
1743591000000,85024.3,85062,84849,84859.3,986963.675551851
1743590700000,85026.9,85066.6,84975.1,85024.3,558694.129740654
1743590400000,85024.9,85042,84904.5,85027,1590760.559821153
1743590100000,84988.1,85057.9,84941.4,85024.9,1012181.027384599
1743589800000,85095.6,85100.9,84983.1,84989.5,2578049.475801003
1743589500000,85209.8,85232.4,85036.7,85096.6,1397054.148575754
1743589200000,85216.6,85291.6,85209.8,85209.8,1082858.097117969
1743588900000,85122.9,85220.7,85122.8,85215.7,2957251.374780785
1743588600000,85148.7,85194.5,85090,85122.1,1725471.489088063
1743588300000,85070.1,85183.2,85066.7,85144,847867.092609013
1743588000000,85019.6,85099.9,84934.4,85073.4,1893517.09749262
1743587700000,85019.8,85019.8,84980,85019.7,381259.819135381
1743587400000,85086.2,85100.5,84979.2,85019.8,1053554.049686726
1743587100000,85009,85092.3,84950,85086.2,746311.898357808
1743586800000,85022.6,85055.1,84974.1,85009,394716.73228737
1743586500000,85123.9,85127.9,85000.8,85022.7,2888994.15301219
1743586200000,85080,85178.1,85021,85120.1,826902.013044897
1743585900000,84960,85081.9,84910,85078.1,1554860.234344261
1743585600000,85115.1,85145,84961,84961,1462126.40870184
1743585300000,85306.5,85357.4,85074.5,85115.4,3800692.717702267
1743585000000,84924.1,85450,84920,85306.5,6822500.16100161
1743584700000,84810.1,85028.1,84790.1,84924.2,6403074.897965775
1743584400000,84670,84819.9,84632,84810.1,1425613.433942528
1743584100000,84626.1,84694.2,84626,84670,566228.866426834
1743583800000,84650.4,84685.8,84599.9,84626,795839.790164552
1743583500000,84685.9,84753.2,84638.1,84650.4,472335.69745265
1743583200000,84666,84696.8,84606.8,84685.9,964141.939871119
1743582900000,84671,84688.3,84548,84666,1984037.898314339
1743582600000,84557.5,84720,84526,84671.1,2165800.281004092
1743582300000,84408,84613.7,84390.1,84557.6,2061273.837736621
1743582000000,84343.3,84420.6,84313.9,84407.5,260105.016152131
1743581700000,84338.6,84343.3,84260,84343.3,459139.093682933
1743581400000,84349.9,84392,84325,84342,694848.881082332
1743581100000,84364,84365.1,84305.8,84350,440455.805993414
1743580800000,84420.7,84427.5,84342.3,84363.9,1413005.184509705
1743580500000,84412.3,84457.1,84347.2,84420.6,961935.522728347
1743580200000,84247.9,84416,84212.5,84412.3,3005335.516087748
1743579900000,84244.9,84324,84196.6,84247.9,2797188.07917319
1743579600000,84302.2,84355.9,84240,84245,920883.995104057
1743579300000,84397,84413.1,84302.1,84302.1,1309668.659210081
1743579000000,84143.6,84452.1,84109.2,84399.7,6447782.991860817
1743578700000,84200.6,84221.9,84133.3,84143.6,1162116.98507772
1743578400000,84185.4,84251.2,84162.6,84200.7,617992.781320079
1743578100000,84035,84228.5,84001.3,84186,898894.758759599
1743577800000,84067.2,84099.3,84031.7,84035,721076.755205514
1743577500000,84103.9,84116.5,84036.2,84067.2,1605444.563955223
1743577200000,84130,84230,84086.4,84103.9,1223958.891078025
1743576900000,84198,84236.3,84116.2,84130,669275.801982136
1743576600000,84160.1,84216.6,84144.5,84198,276276.934603978
1743576300000,84321.5,84321.5,84160,84160,1009789.498784964
1743576000000,84238,84360.1,84200.7,84320.9,1457063.688649982
1743575700000,84172.8,84239.7,84151.9,84238,917813.746722233
1743575400000,84136.2,84181.8,84048.1,84172.8,1174205.366688432
1743575100000,83987.1,84144.7,83966.6,84136.3,1692139.666472098
1743574800000,84084.8,84106.9,83980.1,83987.2,1642844.729343507
1743574500000,83997.7,84181.8,83936.3,84084.7,4357324.440939753
1743574200000,84062.1,84062.2,83900,83997.6,5807925.502366336
1743573900000,84113.9,84121.9,84043,84062.2,1394817.507929372
1743573600000,84107.8,84160,84055.5,84114,2173447.385961273
1743573300000,84160.1,84168,84105.5,84107.9,1477480.199444025
1743573000000,84230,84230,84156.3,84160,570511.067249955
1743572700000,84195.9,84232,84153.9,84229.9,797654.278612186
1743572400000,84259.9,84308,84166.7,84195.9,888587.30251993
1743572100000,84302,84310.9,84226.9,84260,2076918.868053328
1743571800000,84246,84356.1,84229.7,84302.1,896871.823621512
1743571500000,84260.5,84282.1,84174.8,84245,1531608.931101706
1743571200000,84277.9,84316,84250,84260.4,1123914.739500519
1743570900000,84367.5,84367.5,84262.3,84277.9,2427337.412882958
1743570600000,84461.7,84461.7,84367.4,84367.4,765597.983698426
1743570300000,84442.9,84466.6,84424.1,84461.7,1753376.600889809
1743570000000,84603.1,84609.9,84404.9,84442.9,1958231.507359827
1743569700000,84532,84650.3,84506.6,84604,2673900.269653912
1743569400000,84488.1,84532,84463.6,84532,324221.514486504
1743569100000,84468.8,84515.8,84468.8,84490,1399564.011588693
1743568800000,84494.3,84535.9,84468.8,84468.9,252755.175559453
1743568500000,84522.9,84550,84494.3,84494.3,1333159.269020506
1743568200000,84622.3,84622.3,84500,84522.9,1419374.031862234
1743567900000,84690.1,84690.2,84624,84624,324165.488831414
1743567600000,84727.7,84727.8,84598.3,84692,627371.362554962
1743567300000,84698.1,84735.1,84621.6,84727.8,754391.165094162
1743567000000,84664.5,84700,84614.2,84698,639401.388886875
1743566700000,84658.8,84699.7,84609.2,84664.5,847252.579376138
1743566400000,84550,84663.9,84510.7,84658.8,1244821.803325746
1743566100000,84575.1,84613.9,84549.9,84549.9,601773.980068452
1743565800000,84578.5,84643.9,84575.1,84575.1,552104.952843231
1743565500000,84609.3,84638,84559.7,84578.4,1082347.395085448
1743565200000,84566.2,84609.4,84525.3,84609.3,1809531.918204625
1743564900000,84710,84710,84507.4,84566.2,3294239.095764155
1743564600000,84718.9,84795,84688.8,84710.1,1175795.473605434
1743564300000,84737.9,84749.9,84669,84719,2325892.168726223
1743564000000,84729.9,84755.9,84700.2,84737.9,683263.232839343
1743563700000,84846.8,84899.2,84720,84729.9,1752060.921059251
1743563400000,84845.5,84887.9,84832,84846.7,1825732.518138563
1743563100000,84850,84918.3,84794.1,84845.5,2270573.347899381
1743562800000,84724.7,84861.4,84707.3,84850,1207708.369521215
1743562500000,84829.7,84829.7,84704.1,84724.7,1034146.184646026
1743562200000,84679.8,84866.6,84674.3,84829.7,643974.052914289
1743561900000,84671.7,84820.9,84665.1,84678.5,812324.590537163
1743561600000,84721.6,84749.9,84644.7,84671.6,1609002.280891501
1743561300000,84812.6,84821.6,84680,84721.6,1163040.816052577
1743561000000,84796,84894.1,84787.6,84812.5,806125.176864503
1743560700000,84809.9,84846.2,84763.9,84796.5,2371396.355196846
1743560400000,84771.9,84809.9,84681.1,84809.9,1991922.03378859
1743560100000,84752,84866.9,84660.2,84771,2936581.025514978
1743559800000,84899.9,84899.9,84645.3,84752.7,5631500.604100487
1743559500000,85095.1,85095.1,84900,84900,1920270.201719376
1743559200000,85156,85178.3,85077.8,85095,2210361.958341606
1743558900000,85131.8,85187.6,85076,85155.9,837664.740137504
1743558600000,85082,85173.9,85068.1,85131.9,1179289.009278513
1743558300000,85180.3,85192.1,85031.7,85082,789289.818306198
1743558000000,85083.3,85220.7,85075.1,85180.2,1418340.132319143
1743557700000,85026,85160.4,85026,85085,1836440.961867263
1743557400000,84939.3,85046.5,84910.9,85026,1137871.766794458
1743557100000,84928.7,85016.5,84928.7,84939.2,453675.407360779
1743556800000,84984.9,84984.9,84874.9,84928.4,1033483.22258828
1743556500000,84907.6,85046,84897.5,84984.5,3231525.083145107
1743556200000,84875.1,84943.4,84849.8,84907.6,3428930.422055253
1743555900000,84998.1,85099.6,84875,84875.1,1196333.667990248
1743555600000,84973.8,85019.9,84904.9,84998.2,2266085.205667266
1743555300000,84979.1,84999.9,84924.7,84972,987091.914808813
1743555000000,85062.1,85080.6,84960,84980,1099213.660077042
1743554700000,85040,85139,85020.1,85062,7758277.584064869
1743554400000,85068.7,85107.1,85039.1,85040.1,1233223.2605483
1743554100000,85145.8,85146.6,85066.7,85066.7,571476.958715663
1743553800000,85077.7,85150,85067,85145.8,938804.223028481
1743553500000,85196,85231.2,85074.5,85077.6,798590.049991726
1743553200000,85122,85241.3,85100.1,85196,1011476.125314888
1743552900000,85110.9,85257.9,85099,85122.1,1752422.398494337
1743552600000,85140,85161.7,85110.9,85113.7,1099189.039972754
1743552300000,85205.1,85273.1,85135,85140,930680.304964119
1743552000000,85168.3,85210,85130,85210,3148614.848993508
1743551700000,85233.5,85243,85156,85168.2,282223.456567598
1743551400000,85162.9,85254,85148.1,85233.5,2454543.855396709
1743551100000,85260,85260,85151.6,85163.8,629632.428130306
1743550800000,85269.2,85273.4,85201.6,85260,803483.644888942
1743550500000,85367.3,85386,85217.2,85269.2,1912903.106091642
1743550200000,85342.7,85555,85342.7,85370,12304632.042910434
1743549900000,85228.7,85348.2,85210,85342.7,542928.073638967
1743549600000,85182,85230.3,85181.6,85228.7,373649.399294984
1743549300000,85070,85214.5,85070,85182.1,601377.075425458
1743549000000,85003.3,85070,84991.5,85070,758980.103700516
1743548700000,85037.8,85073.5,84975,85003.3,895581.730323139
1743548400000,85107.1,85142.1,85018.5,85037.7,1712170.754176195
1743548100000,85259.9,85259.9,85086.2,85108.9,1457717.928370583
1743547800000,85307.5,85338.5,85210.2,85259.9,936119.174373409
1743547500000,85216.7,85318,85209.8,85309.2,729850.038481096
1743547200000,85259.1,85268.7,85209.8,85218.4,1208339.694932658
1743546900000,85309.9,85337.9,85209.9,85259.1,542665.558982483
1743546600000,85228.2,85310,85176,85310,1714401.039700457
1743546300000,85279.2,85305.3,85213.1,85230,1115272.914288141
1743546000000,85362.5,85362.6,85248.4,85279.2,1045828.552191205
1743545700000,85374.1,85390,85301.3,85362.6,844516.205677419
1743545400000,85323.1,85479.9,85323.1,85375,1735315.52663297
1743545100000,85229.9,85393.9,85229.9,85323.1,1149095.50240025
1743544800000,85240.8,85300,85149.1,85229.9,3075008.504423097
1743544500000,85264.3,85289.9,85186.3,85240,956412.461709429
1743544200000,85300.1,85380,85250.2,85263.1,1089702.497483405
1743543900000,85366.6,85383,85274.2,85300,6047009.29109653
1743543600000,85478.1,85478.1,85337.4,85366.7,1314053.167259671
1743543300000,85222.4,85482.1,85222.4,85478.2,5784940.053542312
1743543000000,85182.3,85221.6,85139,85221.6,3192077.675989183
1743542700000,85235.9,85250.8,85182.2,85182.2,171423.850657289
1743542400000,85245.9,85245.9,85217,85236,193981.305297192
1743542100000,85290.8,85290.8,85173.4,85246,973348.15158965
1743541800000,85314.2,85334.9,85270.5,85295,1179614.191846044
1743541500000,85184.9,85316,85166.5,85314.2,786539.496277355
1743541200000,85237.9,85266.6,85126.7,85182.2,997274.269586482
1743540900000,85227.7,85293.4,85186.5,85235,670085.886136536
1743540600000,85131.4,85356,85112.6,85229.9,3802945.093853782
1743540300000,85024.4,85150,85003.7,85131.5,4595520.767082439
1743540000000,85016.6,85049.9,84998.7,85023.9,195588.885992014
1743539700000,85030.9,85047.1,84960,85018.1,778488.346771484
1743539400000,84963.1,85030.9,84852.8,85030.9,2026626.038786321
1743539100000,85035.6,85050,84933.3,84963.1,310953.45791227
1743538800000,85010.7,85043.3,84957.8,85035.7,387029.178498285
1743538500000,84985.3,85108.6,84985.3,85010.7,7681849.339781829
1743538200000,84886.2,85018,84871.4,84985.3,1321494.345406183
1743537900000,84794.6,84886.3,84768.2,84886.2,842184.830165424
1743537600000,84968.5,84981.9,84793,84794.6,2255905.326238997
1743537300000,85052.5,85078.6,84796.9,84968.5,2679818.522157033
1743537000000,85048.8,85083.3,84926.9,85052.5,950857.33932816
1743536700000,84988.5,85111.7,84988.5,85048.7,1066783.566642667
1743536400000,84961.9,84995,84921.4,84988.5,340440.324927753
1743536100000,85007.9,85013.6,84863.2,84963.3,595922.126104506
1743535800000,84924.2,85066.6,84897.1,85009.6,767884.176218003
1743535500000,85029.9,85082.8,84921.6,84927.5,737213.216631921
1743535200000,85040,85040,84936.9,85030,950429.350586272
1743534900000,85124.6,85183.2,84994.1,85044,1036916.051941887
1743534600000,85023.3,85130,85001.8,85122.2,822940.024570265
1743534300000,85075.1,85167.8,85019.5,85023.3,733131.33019916
1743534000000,85127.2,85170.6,85042.8,85075.1,1116588.881354815
1743533700000,85043.9,85158.5,85037.3,85128,1134011.914878444
1743533400000,84950.8,85043.5,84911.2,85043.5,504952.73562217
1743533100000,85138.2,85142.3,84951,84951,1708944.364638478
1743532800000,85036.3,85182.7,85036.3,85138.2,851123.484373239
1743532500000,85014.2,85155,84970,85035,1444046.54051605
1743532200000,84902.9,85092.8,84855.1,85014.3,2555251.441061032
1743531900000,84750.9,84960.8,84746,84903,1229642.068137161
1743531600000,84780.8,84841.9,84697.2,84751,3373219.110566448
1743531300000,84864.3,84909.2,84724.9,84780.8,2986616.945690135
1743531000000,84808,84911.1,84770,84864.2,954118.937105614
1743530700000,84830,84922.6,84798.8,84807.8,1387831.694526888
1743530400000,85120.3,85130.5,84764,84829.3,2563748.23226846
1743530100000,85237,85242.6,85111.4,85120.2,818249.252271741
1743529800000,85241.6,85336.6,85214.2,85236.9,1231719.170034322
1743529500000,85112.2,85246.5,85100,85241.7,1119866.975321468
1743529200000,85165.9,85246.8,85088.9,85112.2,1356597.734640731
1743528900000,85156.1,85238.1,85135.5,85166,1762095.305521351
1743528600000,85137.8,85266.6,85120.1,85160,2400552.082613005
1743528300000,85003.7,85156,85003.7,85139.9,1410516.715119338
1743528000000,84974,85018,84921,85003.7,1214067.637815145
1743527700000,85150.8,85173.4,84940,84971.5,1302892.567934973
1743527400000,85015.6,85158.4,84970,85150.7,2460855.606169712
1743527100000,85099,85099.9,84904.5,85015.7,1195995.871293329
1743526800000,85116.1,85140,85028,85099,1375399.221403591
1743526500000,85184.1,85233.2,85115.3,85116,1472043.611770887
1743526200000,85085.8,85296.4,85035.5,85184.1,7931606.716735466
1743525900000,84955.2,85133.2,84898.3,85085.8,2973302.692901822
1743525600000,85029.8,85147,84940,84955.2,2259880.506096725
1743525300000,85006.7,85120,84949.9,85025,3208522.92482558
1743525000000,84930,85063.4,84820,85005,3808823.431310755
1743524700000,85028,85062.5,84814.9,84929.9,8257653.70798996
1743524400000,85164.3,85264.8,84955.6,85028,4869469.901619413
1743524100000,85179.6,85277.6,85128.6,85164.4,2641802.890211484
1743523800000,85300.1,85314,85103,85179.7,3373667.791535557
1743523500000,85304.9,85389.2,85139.2,85300.2,5777076.692136332
1743523200000,85288.2,85487.2,85265.2,85302.1,8982224.359758701
1743522900000,85232.1,85318,85207.4,85286.8,3216886.967623859
1743522600000,85299.9,85436.6,85216.8,85232,6942947.21394939
1743522300000,85335.9,85500,85243.3,85299.9,12757792.345112831
1743522000000,85198,85336,85065,85336,12995067.185956635
1743521700000,84976.7,85208.7,84902.7,85198,9242320.593366949
1743521400000,84754.1,84996.6,84750.1,84976.6,7479298.185247084
1743521100000,84880.1,84959.9,84711,84754.2,7961897.369178409
1743520800000,84880,84982,84700.5,84883.2,14813134.936289398
1743520500000,84909.9,85247.4,84821.9,84880,17293324.643679572
1743520200000,84476.9,84918.6,84380.1,84910,16334170.208179328
1743519900000,84348,84478,84288,84476.9,7212817.159572685
1743519600000,84190.5,84537.3,84178.9,84350,6694814.66377772
1743519300000,84302,84357.5,84064.7,84193.3,8282536.996441711
1743519000000,83654.6,84332.1,83654.6,84306.4,15150249.785865925
1743518700000,83517.9,83663.9,83436.2,83652.9,3800965.27887291
1743518400000,83409.8,83664.6,83350.1,83518,4227143.773466
1743518100000,83155.4,83517.2,83105.1,83409.9,3049363.909181388
1743517800000,82969.5,83212.4,82933.4,83151.8,3504346.50133109
1743517500000,82924.1,83056,82860.2,82970,2787277.859221775
1743517200000,82715.3,82966.2,82536.2,82924.1,6284812.090002046
1743516900000,82801.7,82912.3,82666.6,82715.3,11970019.069044128
1743516600000,83033.7,83065.3,82648.5,82800,16225242.991018918
1743516300000,83324.6,83378.8,83000.3,83032,6373830.37752851
1743516000000,83622.2,83725.4,83244.1,83324.3,9760095.386685378
1743515700000,83665.9,83773.2,83533.6,83615.4,2698422.346856108
1743515400000,83839.7,83872.2,83621.9,83665.1,4825556.374755894
1743515100000,83737.9,83908.2,83610.1,83839.6,4711508.971093935
1743514800000,83649.8,83832,83529.1,83738,3083766.241822506
1743514500000,83614,83664.5,83418,83649.8,5311089.251547405
1743514200000,83681.8,83832.6,83500.1,83614,6359406.801137644
1743513900000,83716.8,83765.9,83645,83681.8,886818.279918343
1743513600000,83709.8,83778,83688,83716.8,488112.373583373
1743513300000,83784.9,83784.9,83620.1,83709.9,1034717.606133863
1743513000000,83738.2,83844.8,83680.9,83785.3,911692.703884241
1743512700000,83677.9,83758.6,83600,83738.3,3469104.088274297
1743512400000,83616.2,83748.9,83600,83670,2024983.872275954
1743512100000,83766.8,83766.8,83615.1,83616.2,1176089.395385042
1743511800000,83650.7,83806.3,83639.7,83766.8,997765.128561432
1743511500000,83752.6,83810.3,83612.8,83650.8,1599087.492746512
1743511200000,83858,83874,83684.1,83752.6,3057658.631092597
1743510900000,83966.2,83976.2,83850,83857.9,490057.53793359
1743510600000,84068.2,84069.9,83948.5,83966.2,613112.543081453
1743510300000,84021.9,84079.9,84002,84068.3,801255.144709554
1743510000000,84000.8,84021.3,83914.8,84021.3,2607436.877042425
1743509700000,84099.8,84159.8,84000.7,84000.8,1167667.647058812
1743509400000,84094.4,84134.4,84065.6,84099.9,2145780.764775643
1743509100000,84004.1,84095.3,83950,84094.4,1739786.608028489
1743508800000,83923.4,84010.3,83916.7,84004.1,2753127.754221068
1743508500000,83887.9,83962,83876.2,83923.4,361576.92460363
1743508200000,84030,84030,83878.8,83889.3,999309.16255473
1743507900000,83981.2,84056,83964,84026,1333395.298802522
1743507600000,83854,83996.5,83827.8,83982.1,1618039.572505041
1743507300000,83956,83975.6,83850.6,83853.9,1546499.109441053
1743507000000,84050,84050,83928.1,83956,3339438.88858134
1743506700000,84073.4,84100,83992.7,84052.1,584993.848458462
1743506400000,84135.9,84146.8,83993.3,84073.3,924720.520022658
1743506100000,84105.3,84177.9,84105.3,84135.9,1293583.448438029
1743505800000,84050.9,84150,84002,84102.9,2994062.527070648
1743505500000,84122.2,84176.5,83965.9,84050,2934060.228456589
1743505200000,84184.1,84214.4,84090.2,84122.2,5802475.166815507
1743504900000,84225.9,84227,84156,84184.1,1986440.381850901
1743504600000,84336,84336,84206.8,84226,791538.033455486
1743504300000,84244,84351.9,84236.1,84336,2423264.487465192
1743504000000,84249.7,84372,84222.6,84241.1,1762136.379816258
1743503700000,84242,84330.9,84183.9,84249.8,3496786.463206829
1743503400000,84424.1,84444,84180.1,84242,2815760.361088583
1743503100000,84400.2,84444,84371.3,84424.1,2202461.505857449
1743502800000,84440,84502.4,84389.5,84400.1,2888969.511784232
1743502500000,84285.3,84489.6,84285.3,84439.9,4402285.88249661
1743502200000,84167.4,84352,84154,84285.3,3082773.353610956
1743501900000,84258.1,84316,84166.6,84169.3,1878263.595072058
1743501600000,84353.9,84389.2,84209.5,84258,2151685.118271782
1743501300000,84295.9,84368.9,84290.4,84353.8,396400.849999428
1743501000000,84365.9,84392.2,84283.9,84295.9,3190050.815559918
1743500700000,84332.6,84366.2,84253.2,84365.9,2838418.444847166
1743500400000,84254.2,84340,84254.2,84332.6,1627308.055136235
1743500100000,84295.3,84312.4,84193.3,84254.3,1292183.271274857
1743499800000,84226.6,84366.2,84212,84295.2,5369828.376810487
1743499500000,84214.2,84253.6,84133.3,84224.7,1448402.224130299
1743499200000,84253.2,84287.8,84214.2,84214.3,960036.640115736
1743498900000,84151.1,84283.4,84151.1,84253.2,4167689.935080411
1743498600000,84255.1,84274,84108.1,84154.9,2738483.961382516
1743498300000,84235.6,84288,84166.1,84255,3350192.159580908
1743498000000,84109.7,84310,84109.7,84235.7,5324187.888260847
1743497700000,84082,84132.2,84064.1,84109.7,1838440.570680115
1743497400000,84119.9,84211.2,84077.8,84082.2,8399416.362209284
1743497100000,83992.2,84156,83989.1,84119.9,5831085.24274232
1743496800000,83966.1,84016,83920.7,83992.2,2575616.932010273
1743496500000,84070,84143,83961.9,83966,3471134.860680939
1743496200000,83939.9,84195.9,83934.1,84070,10682438.211902049
1743495900000,83760.1,84038.7,83724,83938.2,7095126.992558532
1743495600000,83818,83888,83751.2,83761,4957213.743633403
1743495300000,83694.1,83861.5,83694.1,83811.7,3683695.333776458
1743495000000,83630.5,83699,83595.1,83694.1,1193132.830832498
1743494700000,83584.1,83675,83565.9,83630.5,3315421.84387433
1743494400000,83452.8,83593,83431.9,83584.1,3688258.512848921
1743494100000,83491.4,83491.4,83434.9,83452.7,1891210.639471666
1743493800000,83563.5,83571,83484.5,83491.3,954339.534615375
1743493500000,83532,83584.9,83484,83563.6,1784060.193011892
1743493200000,83515.9,83599.9,83515.9,83531.9,1635425.276862016
1743492900000,83399,83559.9,83394.9,83515.9,1644372.732997733
1743492600000,83449,83508.3,83398.9,83398.9,1082526.25524914
1743492300000,83458.9,83458.9,83386.4,83448.9,2285333.168863179
1743492000000,83476.7,83488.5,83413.4,83458.8,2444116.261934386
1743491700000,83509.9,83566.6,83476.6,83476.7,1919342.514349213
1743491400000,83407.8,83520.4,83382.3,83509.9,1106396.645302606
1743491100000,83491.3,83506,83403.6,83403.7,1568420.112188339
1743490800000,83462.8,83507.3,83403.4,83491.2,1969276.806335933
1743490500000,83469,83500,83451,83460,872905.317556046
1743490200000,83425,83489.1,83412.2,83469,1633492.964171602
1743489900000,83360,83442,83289.6,83425,1957894.170825569
1743489600000,83278.6,83381.6,83278.1,83357.7,4133094.384949414
1743489300000,83166.7,83285.7,83160.5,83280,1045543.748572886
1743489000000,83130.1,83185.9,83121.7,83166.7,380933.89102336
1743488700000,83006,83140.7,83000,83130.1,368119.107502824
1743488400000,83057.3,83071.3,83006,83006,605620.549932758
1743488100000,82994.3,83072,82964.7,83057.1,792334.608521162
1743487800000,82954.1,82995.9,82891,82994,673559.145228696
1743487500000,82935.1,83047.3,82935.1,82954,1044141.233278355
1743487200000,83006.3,83033.2,82913.2,82935.1,855374.87284252
1743486900000,83058.2,83070.6,82987,83006.2,891619.177427285
1743486600000,83121.4,83121.4,83058.2,83058.3,641813.464429994
1743486300000,83171.7,83180,83113.5,83121.4,516585.100737665
1743486000000,83155.4,83176,83125.9,83170,672059.22703237
1743485700000,83210.7,83210.7,83147.5,83155.4,449689.739471636
1743485400000,83292,83332,83202.5,83210.7,689774.588339731
1743485100000,83305.2,83331.9,83290,83292.1,301400.103940527
1743484800000,83300.1,83324,83261.6,83308.2,887323.667594418
1743484500000,83174.5,83318.3,83170,83300,1924342.913783326
1743484200000,83067,83174.5,83061.5,83174.5,566745.406558714
